PacketCounter,SampleTimeFine,Pelvis_Acc_X,Pelvis_Acc_Y,Pelvis_Acc_Z,Pelvis_Gyr_X,Pelvis_Gyr_Y,Pelvis_Gyr_Z,RT_Acc_X,RT_Acc_Y,RT_Acc_Z,RT_Gyr_X,RT_Gyr_Y,RT_Gyr_Z,LT_Acc_X,LT_Acc_Y,LT_Acc_Z,LT_Gyr_X,LT_Gyr_Y,LT_Gyr_Z,RS_Acc_X,RS_Acc_Y,RS_Acc_Z,RS_Gyr_X,RS_Gyr_Y,RS_Gyr_Z,LS_Acc_X,LS_Acc_Y,LS_Acc_Z,LS_Gyr_X,LS_Gyr_Y,LS_Gyr_Z
52531,0,9.263537,-0.86641,-0.767867,0.285302,-0.248566,0.004578,7.241373,-0.096738,2.944057,0.033989,-0.491182,-0.264588,9.584077,-0.744253,-1.05547,0.939351,-0.168804,0.961782,7.210761,-0.801853,-2.306289,1.300739,-0.413856,2.442848,9.145522,-1.144286,-2.960516,0.408902,-0.212863,0.898601
52532,0,9.352106,-1.110697,-0.81986,0.260811,-0.205765,-0.019798,7.266948,-0.784396,2.147976,-0.164338,-0.549892,-0.397913,9.711892,0.317952,-1.7726,1.138604,-0.198446,1.026335,8.569561,-0.148863,-3.539687,0.951215,-0.700449,2.713211,9.36437,-1.927882,-2.866263,0.456281,-0.178072,0.877314
52533,0,9.23934,-0.641862,-0.391819,0.136871,-0.199471,-0.087891,8.997176,-2.20698,1.682464,-0.275117,-0.448954,-0.411532,10.086313,1.108708,-2.105487,1.101869,-0.172925,1.133914,9.661059,-0.932592,-4.205519,0.395666,-0.819487,2.942828,9.421203,-2.276291,-3.284382,0.432591,-0.141794,0.854654
52534,0,9.233727,0.06445,-0.411989,0.039139,-0.193863,-0.199013,8.571753,-4.077708,2.713826,-0.19249,-0.285416,-0.26825,10.081528,0.939259,-1.895456,0.849518,-0.123027,1.24927,10.085692,-1.370483,-3.564456,-0.034565,-0.945616,2.945807,9.708918,-2.988651,-2.658035,0.485578,-0.105401,0.81231
52535,0,9.138957,0.353399,-0.480427,-0.02552,-0.202332,-0.31128,8.475518,-4.675608,3.589857,-0.02243,-0.18116,-0.17807,10.023852,0.007214,-1.105391,0.588813,-0.032044,1.33945,10.07403,-0.077077,-3.409201,-0.266333,-1.131257,2.832949,9.602956,-4.106577,-2.991899,0.677956,-0.102426,0.764475
52536,0,9.202205,0.117699,-0.825917,-0.140419,-0.146942,-0.370217,8.278197,-4.401874,3.417897,0.158158,-0.159874,-0.182533,9.835735,-0.928341,-1.456863,0.602204,-0.017281,1.406403,9.974929,1.618501,-3.599669,-0.88221,-1.219276,2.728235,9.980305,-2.562511,-3.057743,0.831768,-0.107004,0.730487
52537,0,9.570483,-0.569067,-0.696126,-0.287934,-0.078163,-0.374452,7.696209,-3.566389,2.831645,0.085144,-0.140877,-0.205078,10.204224,0.071535,-1.742514,0.74572,-0.02369,1.443373,10.623157,2.649296,-2.786793,-1.487794,-1.300203,2.520288,10.255601,-2.198155,-2.945114,0.817121,-0.093729,0.80293
52538,0,9.895276,-1.218275,-0.2255,-0.431787,-0.051384,-0.355569,6.805184,-3.290914,2.543228,-0.149002,-0.280152,-0.122795,10.423162,0.743965,-1.536678,0.737594,0.014534,1.424145,10.990556,1.88449,-2.57083,-1.941022,-1.202795,2.122317,10.936053,-2.92997,-2.749824,0.809112,-0.065004,0.944727
52539,0,9.984122,-1.53946,-0.101849,-0.542338,0.005035,-0.374453,7.044247,-4.192559,2.948844,-0.471957,-0.579418,0.040283,11.224954,0.935391,-0.126387,0.709553,0.122798,1.346319,10.077816,-0.485487,-0.375342,-1.802236,-0.951762,1.519889,11.475849,-2.893636,-1.571111,0.940727,-0.078165,1.100033
52540,0,9.664873,-1.897205,-0.092712,-0.504916,-0.022087,-0.419085,6.233706,-5.335836,3.475313,-0.968995,-1.032511,0.304535,12.094538,1.499234,2.324679,0.730036,0.3724,1.195708,10.509674,-1.151396,2.221261,-0.821358,-0.689634,0.710463,12.826595,-2.558339,0.646306,1.141017,-0.178649,1.317834
52541,0,9.229354,-2.931791,-0.243656,-0.38727,-0.091896,-0.487063,5.605856,-5.513348,2.954477,-1.339815,-1.297813,0.2559,14.087407,3.608828,5.45972,0.804883,0.859244,0.887168,9.970214,0.022771,4.195484,0.417482,-0.368387,-0.185853,14.822089,-0.663533,2.402349,1.439747,-0.438906,1.605925
52542,0,8.916895,-4.257965,-0.500147,-0.17315,-0.074501,-0.572436,5.817065,-5.292953,1.624835,-1.242427,-1.531746,-0.127264,14.535424,6.200129,7.471748,0.897707,1.495797,0.320561,10.396325,0.99276,4.057132,1.511476,0.04223,-0.909953,16.703289,0.562794,3.594596,1.763236,-0.870058,1.985615
52543,0,9.429201,-4.730887,1.786445,0.065575,0.051727,-0.554812,10.271867,-7.053803,3.046204,-0.497034,-1.469471,-0.705438,14.075389,8.403029,8.967668,0.932183,2.181387,-0.242631,18.412571,-9.804694,-0.091142,2.556903,0.818232,-1.643102,20.098198,0.442829,4.335333,2.193465,-1.421907,2.400405
52544,0,12.217111,0.312642,6.286955,0.194436,0.469439,-0.38933,29.578872,-15.264682,11.279023,0.83591,-1.157387,-1.189089,15.074085,8.020757,12.16461,1.143872,3.01946,-0.930984,26.396827,-22.333269,4.484191,3.798325,1.343144,-1.63858,27.20297,1.742063,5.270588,2.54935,-1.821929,2.804605
52545,0,19.201285,8.419434,3.796465,-0.582737,0.468868,0.114442,29.853144,-21.062309,12.367435,1.912167,0.283025,0.485252,16.549349,2.380243,10.706335,1.025112,3.37076,-1.643201,8.407194,8.547774,0.298945,3.027988,-0.439552,-3.181259,27.509423,6.683469,6.756445,2.199205,-1.763668,3.129457
52546,0,12.037915,2.597491,1.338045,-0.097618,0.479623,0.142022,5.357455,7.8351,-5.086825,1.936115,1.156038,0.425288,16.142749,-0.96002,2.882098,0.366854,3.312671,-2.340652,9.722396,6.188362,-4.824863,2.121288,-0.055513,-3.152802,21.065973,7.074456,-0.77605,1.700804,-1.575124,3.34907
52547,0,6.679408,-1.890752,2.918227,0.354425,0.416566,-0.155182,1.32409,24.396099,-4.705813,1.102442,0.484786,1.052888,16.046756,0.520611,-6.764612,0.808123,2.98765,-2.925266,5.89716,4.672121,-3.524002,0.455058,-0.112963,-2.755529,11.398861,3.976767,-8.945594,0.664424,-1.287872,3.191066
52548,0,6.472579,-0.924671,4.364118,0.474704,0.459941,-0.222246,-3.93841,1.770314,-5.861042,-2.009381,-1.109469,0.914219,18.984733,0.053882,-10.483595,0.84555,2.69381,-3.145945,8.299286,3.902246,-10.465007,0.721385,-0.28773,-2.656409,9.020812,-7.042353,-13.521329,-0.783655,-1.301323,2.517723
52549,0,10.566723,0.677934,5.341062,0.199242,0.447236,-0.11261,11.556626,-6.959235,-10.816179,-1.638301,-1.218168,0.042574,19.844136,-1.179593,-4.152588,0.350714,2.711052,-3.01312,11.891736,10.709944,-2.079134,-0.022889,0.098997,-2.172665,13.467458,-3.225728,-4.989085,0.651412,-0.161938,1.21951
52550,0,15.287593,4.153959,3.920579,0.035134,0.616725,-0.020599,20.639517,-5.821859,-2.942617,0.158272,-0.535471,-0.215951,13.819727,0.983888,-1.021045,-0.096259,2.077513,-2.822286,13.987591,3.499751,2.927665,-0.287719,0.269407,-2.047222,3.722353,3.531028,-5.854605,0.838179,0.787366,0.2496
52551,0,16.333748,5.079547,1.88301,0.13424,0.557101,-0.389559,13.403121,4.763346,2.045427,0.734372,-0.114442,0.221559,12.121865,-1.427937,1.245187,-0.676081,1.469591,-2.716684,8.050881,3.654686,3.907653,0.615836,0.110326,-1.927277,4.88003,6.425046,-0.344676,0.105748,1.377121,-1.210832
52552,0,13.270501,4.053023,1.968443,0.134927,0.310366,-0.674519,10.785998,6.272125,1.799909,0.016937,-0.029182,-0.216866,10.225781,-5.235302,2.644881,-0.664733,1.146458,-2.454406,9.773738,7.245636,2.504907,0.037996,-0.175214,-1.593065,2.649472,4.583261,-2.261382,-0.084923,1.764496,-2.170912
52553,0,10.289132,4.374369,2.509578,0.064202,0.252229,-0.60242,11.133783,5.298799,0.854777,-0.625196,0.036164,-0.556187,8.570686,-5.143054,1.886461,-0.954058,1.058093,-2.252382,9.092875,5.813129,0.133649,-0.815756,-0.29744,-1.231874,3.223658,-1.050916,-2.255085,-0.501339,1.863997,-3.375682
52554,0,9.088593,4.648775,2.577305,-0.108719,0.265046,-0.399629,10.117878,3.388105,-1.730546,-1.265629,-0.093958,-0.494968,7.936365,-3.867549,1.331718,-1.184321,0.81259,-2.055966,9.753855,2.313379,-0.735466,-1.115028,-0.321473,-1.001271,4.225878,-6.848519,-1.256543,0.85432,2.067973,-4.470783
52555,0,9.036753,4.353342,2.861208,-0.231515,0.292054,-0.352021,9.443132,-2.153816,-3.722982,-1.748155,-0.269634,-0.56765,7.305449,-3.344369,1.73213,-1.400384,0.592954,-1.70802,9.774723,1.292711,-2.653548,-0.703022,-0.205081,-0.93248,5.257129,-5.352115,-1.405341,1.475031,2.406599,-5.06667
52556,0,9.078472,4.185031,2.719704,-0.390245,0.168801,-0.502398,9.096912,-6.430512,-4.257723,-1.452414,-0.303735,-0.661946,4.530235,-3.015001,0.157671,-1.310517,0.199822,-1.35332,9.666873,1.601089,-4.00917,-0.596702,-0.06054,-0.854083,6.180492,-5.983065,-1.620162,0.826015,2.554408,-5.167319
52557,0,8.419591,3.983976,2.605864,-0.564427,0.025292,-0.636755,8.612955,-5.704074,-3.26006,-0.809338,-0.287365,-0.688944,3.619448,-2.357634,-0.049684,-1.081265,-0.087321,-0.990168,9.529249,0.912418,-3.313478,-0.625313,0.091211,-0.803385,8.355288,-7.04838,-2.29298,-0.491823,2.652935,-5.014394
52558,0,7.030824,4.010513,2.165829,-0.730828,-0.136873,-0.667885,9.360135,-4.001585,-1.256696,-0.560194,-0.16926,-0.761612,3.310949,-1.774091,0.961048,-0.880523,-0.238728,-0.751546,9.639823,0.946829,-2.083745,-0.607803,0.204737,-0.791483,7.146226,-7.797785,-4.161203,-1.527283,2.690403,-4.495072
52559,0,6.284037,3.913349,1.730259,-0.818493,-0.264019,-0.684824,9.66221,-1.36652,0.914525,-0.738841,0.049554,-0.791484,3.562464,-0.271592,2.394491,-0.871137,-0.445754,-0.569009,9.771902,1.262924,-1.246708,-0.809682,0.194553,-0.788281,6.408096,-8.256979,-6.609186,-2.528429,2.434673,-3.752978
52560,0,6.376155,3.6523,0.984193,-0.848478,-0.339551,-0.676699,9.372555,0.848322,1.550726,-1.275705,0.066835,-0.724887,4.881333,1.401934,4.226785,-0.540053,-0.747766,-0.394025,9.806579,1.657156,-0.836956,-1.02438,0.153125,-0.761619,7.010733,-11.658838,-7.445785,-2.648431,1.971586,-3.009347
52561,0,7.075523,3.442792,0.988545,-0.842755,-0.410963,-0.620737,9.650995,0.436031,0.576705,-1.87875,-0.01133,-0.706362,5.793393,1.998391,4.930213,-0.553443,-0.85683,-0.146944,9.755405,1.95945,-0.276386,-1.144777,0.113986,-0.733353,7.836139,-12.849436,-5.676186,-1.637512,1.585435,-2.382502
52562,0,7.908429,3.451069,1.353299,-0.920806,-0.491188,-0.502175,10.444444,-2.506981,-1.230641,-2.159746,-0.000572,-0.770578,6.701744,1.969736,4.127345,-1.122577,-0.868741,-0.038682,9.665297,1.922491,-0.352271,-1.029873,0.136531,-0.711607,7.708684,-10.972729,-4.15338,-0.581968,1.20548,-1.873513
52563,0,8.459833,3.771125,1.667466,-1.014879,-0.538225,-0.344244,9.035006,-4.862523,-1.867199,-1.821985,0.124174,-0.860636,8.254326,0.382069,3.43846,-1.479883,-0.769983,-0.107578,9.595289,1.473056,-1.384524,-0.850538,0.191005,-0.756695,7.93543,-8.397305,-1.930689,-0.131268,0.800653,-1.419569
52564,0,8.326656,3.500393,1.59237,-1.109983,-0.565806,-0.225109,8.16765,-4.933993,-1.772374,-1.13803,0.143627,-0.954576,8.794518,-1.829287,4.428173,-1.413956,-0.583436,-0.169377,9.274678,1.456078,-1.776294,-0.712061,0.261959,-0.788623,9.152067,-12.387371,0.457102,-0.399403,0.532041,-0.642707
52565,0,7.930928,2.818519,1.265648,-1.15725,-0.599568,-0.166172,8.285165,-3.605458,-1.373099,-0.731519,0.113642,-0.967729,8.41123,-3.485486,5.167989,-1.162284,-0.505266,-0.105745,9.645957,1.205391,-1.513078,-0.558479,0.335202,-0.829021,6.755045,-4.481616,-0.798613,0.293428,0.386012,-0.571751
52566,0,8.192147,1.961943,1.268799,-1.01774,-0.593386,-0.185168,8.939572,-2.897059,-1.676477,-0.562486,0.029412,-0.991531,8.991511,-3.985604,4.728803,-0.78576,-0.552985,-0.130693,9.28754,1.899852,-1.295376,-0.376515,0.427099,-0.85477,8.195411,-1.458007,1.861377,-0.830735,0.088693,-0.463491
52567,0,8.840868,0.912584,1.151553,-0.847331,-0.562026,-0.172121,9.442182,-2.856864,-1.553417,-0.582171,0.078279,-1.064777,8.905269,-2.786851,3.792771,-0.357058,-0.546458,-0.153809,9.406043,1.792573,-0.915924,-0.137331,0.483061,-0.896312,9.365779,-3.077999,2.946842,-1.149808,0.034791,-0.387732
52568,0,9.035671,0.263366,1.457447,-0.658727,-0.502972,-0.097161,8.707066,-2.516767,-0.843726,-0.320096,0.075532,-1.060196,8.578697,-2.119727,3.379443,-0.102539,-0.460168,-0.185853,9.454802,2.287048,-1.199702,0.005722,0.523574,-0.932477,9.131703,-3.030559,4.314337,-0.707367,0.215151,-0.580565
52569,0,8.736041,0.208913,1.488552,-0.457308,-0.440256,0.019226,9.12969,-1.931082,-0.378282,-0.093728,0.10254,-1.089493,8.858916,-1.597386,3.390615,-0.101051,-0.335999,-0.128632,9.610369,2.952753,-0.949719,-0.12623,0.585946,-0.914167,9.338946,-1.690478,3.876698,-0.334056,0.325015,-0.768135
52570,0,8.652718,0.786013,1.511355,-0.26825,-0.412904,0.071182,9.612816,-0.541775,0.081321,0.028496,0.136988,-1.072898,8.665434,-0.825042,3.857051,-0.156098,-0.196152,-0.041428,9.85365,2.974011,-0.517351,-0.275578,0.619592,-0.902151,9.71362,-1.611624,2.878272,-0.191805,0.450903,-0.9287
52571,0,9.222305,1.90718,1.087457,-0.162049,-0.369759,0.08606,9.454258,0.204133,0.005397,0.024376,0.115358,-1.05699,8.696297,-0.30862,3.937596,-0.101509,-0.187225,0.018311,9.350398,3.190279,-0.397899,-0.266308,0.630808,-0.886701,10.191901,-0.922505,3.603164,0.04223,0.681166,-1.152673
52572,0,9.682681,2.952268,0.873043,-0.092354,-0.322953,0.09819,8.847952,0.835877,-0.449875,-0.101739,0.020371,-1.07141,8.910583,-0.118333,3.774586,-0.018768,-0.228996,0.031357,8.863918,3.616051,-0.687172,-0.258297,0.666971,-0.845959,10.204373,0.371325,3.589473,0.013733,0.877902,-1.325265
52573,0,9.534349,3.052991,0.70354,-0.032845,-0.281983,0.151062,8.698396,1.02429,-1.058031,-0.303502,-0.13035,-1.109179,9.392901,-0.24905,4.523234,0.029869,-0.181274,-0.032043,8.70844,3.710803,-0.44188,-0.161936,0.704508,-0.812084,10.175874,0.381204,3.195537,-0.079653,0.885458,-1.408126
52574,0,9.011282,2.544687,0.84722,-0.000687,-0.218811,0.234261,9.675737,0.599053,-1.566888,-0.419319,-0.143969,-1.137677,9.383164,0.422416,4.879162,0.087776,-0.036736,-0.157242,8.796556,3.941601,-0.306044,-0.098878,0.766993,-0.760928,10.831646,0.906535,2.841054,-0.002976,0.87802,-1.447726
52575,0,8.774042,2.300452,0.876784,0.052185,-0.165596,0.297089,10.413228,0.124222,-1.444709,-0.277867,-0.107004,-1.181966,9.409435,1.973813,5.111898,0.14843,0.025635,-0.292054,8.785187,4.512557,-0.050842,-0.077821,0.814945,-0.709543,10.902376,1.588038,3.084464,0.107692,0.86978,-1.443376
52576,0,9.017663,2.078662,0.920305,0.14328,-0.132408,0.328446,10.60355,0.196606,-0.63901,-0.062944,0.028725,-1.232894,9.577226,2.794477,5.057505,0.197525,0.092354,-0.396539,9.385238,4.65266,0.460928,-0.17235,0.815173,-0.621079,10.699489,1.754956,3.001137,0.332233,0.853301,-1.465924
52577,0,9.491614,1.929443,0.941953,0.251885,-0.123596,0.355683,10.667068,0.850793,-0.538947,0.121424,0.08423,-1.295954,9.11382,2.664907,5.44957,0.256806,0.126915,-0.458223,9.633494,4.436613,0.3947,-0.16926,0.823527,-0.574958,9.998726,1.537642,2.703927,0.698231,0.773651,-1.51892
52578,0,9.615872,1.993137,0.723692,0.349275,-0.138016,0.394937,10.668716,0.973552,-0.556684,0.192265,0.111468,-1.333265,8.937965,1.990751,5.404366,0.346758,0.164109,-0.50812,9.54864,4.696968,0.493376,-0.295376,0.830279,-0.507208,10.041863,1.500985,2.34409,1.084838,0.690455,-1.580963
52579,0,9.684243,2.245567,0.267477,0.42618,-0.125313,0.457766,10.861497,1.537931,-0.643023,0.214696,0.166744,-1.304653,8.890041,1.607709,4.764873,0.465663,0.137788,-0.541538,9.731578,4.217809,0.727617,-0.311283,0.798921,-0.460973,9.771349,1.799568,1.905236,1.361121,0.60657,-1.595852
52580,0,9.889093,2.538977,-0.000377,0.506862,-0.107804,0.498279,10.896793,1.903909,-0.768214,0.086519,0.198559,-1.326169,8.657943,1.388602,4.155114,0.558133,0.131837,-0.595097,10.310958,4.958258,0.622974,-0.328907,0.803269,-0.395741,9.325992,1.751234,1.261456,1.448559,0.478847,-1.573536
52581,0,10.256091,2.852629,-0.158382,0.606542,-0.05436,0.550694,11.643749,2.302444,-0.873751,-0.097849,0.222936,-1.376526,8.254889,1.592725,4.017272,0.676696,0.072785,-0.623938,10.567746,5.318479,0.333213,-0.437169,0.819063,-0.314487,9.018466,1.01006,0.223341,1.437566,0.293899,-1.51436
52582,0,10.501097,2.907639,-0.334628,0.705993,-0.030327,0.604941,12.21275,1.109493,-0.798708,-0.279701,0.269401,-1.454468,7.832488,2.285808,3.681693,0.731972,-0.047837,-0.633895,11.543602,4.3717,0.539666,-0.531241,0.851909,-0.246394,8.757612,0.380114,0.322676,1.430121,0.121771,-1.425315
52583,0,10.483052,2.915946,-0.316613,0.738381,-0.020485,0.681618,12.414524,-0.541311,0.203186,-0.253608,0.34894,-1.462136,7.491889,3.536054,3.23612,0.74067,-0.200846,-0.590979,12.536106,3.111875,1.500626,-0.48329,0.923322,-0.256351,8.579279,1.564614,0.224064,1.419126,0.001946,-1.252493
52584,0,10.112989,3.111493,-0.314222,0.726595,-0.032959,0.769625,12.559057,-1.217502,1.127301,-0.088007,0.488447,-1.420478,7.017946,5.042963,3.147751,0.575986,-0.298693,-0.565457,13.141606,2.309366,2.066391,-0.40238,0.995536,-0.304074,8.856075,0.067602,-0.479596,1.06032,-0.124744,-0.950912
52585,0,9.657881,3.277186,-0.476721,0.687227,-0.090181,0.838177,12.441578,-1.04926,1.55194,-0.007668,0.628984,-1.360509,7.218208,6.526533,4.485316,0.345728,-0.370791,-0.5246,13.50277,2.033128,1.774004,-0.380408,1.030099,-0.411078,6.884982,-1.800522,-1.754965,0.769623,-0.407872,-0.40833
52586,0,9.372951,3.216609,-1.447029,0.674753,-0.082628,0.868848,12.308339,-1.409704,0.912961,-0.097849,0.733699,-1.258652,6.875201,6.442095,5.631982,-0.021057,-0.430986,-0.447352,13.820224,1.570072,1.24485,-0.407303,1.113188,-0.527468,6.340956,-3.247661,-2.393408,0.358661,-0.810021,0.237811
52587,0,8.981889,3.570022,-1.386913,0.650606,-0.213779,0.888532,11.855436,-3.164347,1.098615,-0.175785,0.827312,-1.126124,5.520803,3.062354,5.598748,-0.034218,-0.671086,-0.292513,14.510551,-0.630577,0.387397,-0.356492,1.191587,-0.72832,5.010168,-4.31298,-3.312746,-0.091555,-1.192389,0.818959
52588,0,9.286229,5.638375,-0.657025,0.215953,-0.595101,0.909704,11.368184,-5.423902,2.894034,-0.216298,0.999433,-0.831087,2.38664,-0.580058,2.555019,0.365188,-1.211036,0.043259,15.353694,-1.854375,-0.981809,-0.380414,1.232454,-1.057811,4.128594,-4.658957,-3.648743,-0.804217,-1.431041,1.28661
52589,0,10.030688,7.108274,-0.767547,-0.250744,-0.425727,1.029068,11.682072,-7.409907,3.89025,-0.085947,1.305569,-0.313575,0.904849,-4.872125,-4.812624,0.861679,-2.109506,0.43124,16.087973,-2.698966,-2.021349,-0.705447,1.166093,-1.467658,13.200865,6.309998,9.82456,-1.020395,-0.77903,1.310171
52590,0,10.615331,1.72764,3.713353,-0.477112,0.013161,1.095332,13.297936,-7.850344,4.223105,0.059969,1.730409,0.323193,23.576298,-0.695187,6.058498,1.241864,-1.612901,0.639072,20.911276,-5.251049,-3.841229,-1.040337,1.039192,-1.885653,29.842858,18.561079,18.60174,-0.764133,-0.307736,0.723391
52591,0,15.77587,-4.786527,6.553518,0.037995,0.698213,0.822155,16.096452,-7.122851,3.035195,0.10266,2.015202,1.159588,31.052084,27.342331,21.566488,0.92378,-0.365186,-0.417486,21.386867,-5.957506,-3.732548,-0.921553,1.070452,-2.233152,7.108844,-13.056453,-9.732973,-3.006666,-1.609668,1.913333
52592,0,17.925558,-9.571827,5.057457,0.09327,0.342637,0.344583,12.091905,-3.820364,1.434359,-0.130703,1.95448,1.945667,18.007046,5.776067,1.633791,-1.123712,-0.114672,-0.097391,18.435683,-1.148321,-4.874471,-1.083403,1.279459,-2.355536,17.968546,-4.464865,1.013921,-0.745329,-2.235873,2.203711
52593,0,10.005151,-1.941669,1.414128,-0.027466,-0.11982,0.531923,9.515912,0.679527,1.073825,-0.531404,1.443019,2.551837,4.415107,-17.050399,-8.49989,-0.76493,0.373195,-0.243075,13.543132,-0.583084,-5.285972,-0.949949,1.572223,-2.186486,6.126352,-5.270562,-1.680506,-0.164694,-1.838534,1.971755
52594,0,5.891362,2.958884,2.598983,-0.115472,-0.16903,0.736089,11.12925,4.944038,0.368976,-0.63647,0.779764,2.768032,-4.071699,-11.746962,-0.382378,1.585865,-0.438668,-0.633797,7.879112,4.911399,-3.074476,0.050128,1.112668,-2.104821,7.820647,4.670204,-6.569612,-0.360514,-1.824314,1.575845
52595,0,7.956391,1.090101,2.724858,0.146485,-0.031014,0.565798,18.005826,5.049296,-3.797576,0.427598,0.987161,2.882854,7.350824,3.346625,-7.777578,2.643838,-1.127465,-0.003662,6.012314,9.868705,-3.479674,0.073359,0.538347,-1.545,11.613792,-7.595983,-5.981163,-0.757072,-1.584872,1.434717
52596,0,13.307016,-3.753145,2.878947,0.320207,0.161019,0.379144,18.342852,1.142828,1.294115,0.417073,1.61713,2.751947,19.159877,7.352277,-4.027974,1.020493,-0.81026,0.541661,4.643574,1.032392,-2.892186,-0.393564,-0.069123,-0.436708,11.76977,-3.144218,-2.871878,0.126232,-1.163672,1.153601
52597,0,15.920807,-5.92782,1.707065,0.261384,0.127831,0.377656,11.904083,0.652079,2.965226,-0.143292,0.791197,2.583379,12.192426,-0.193899,-1.545656,-0.148202,-0.720985,0.556646,0.734045,2.111071,-3.800276,-0.325473,-0.757033,0.206911,10.59581,-2.011818,-1.552154,-0.573024,-1.129797,1.088139
52598,0,13.264553,-3.92006,1.048631,0.283815,0.085144,0.511439,11.304217,4.069909,1.068929,0.332363,0.432621,2.577645,10.564724,-3.20364,-0.725274,-0.008812,-0.751543,0.720071,1.40177,1.004923,-2.857055,-0.397928,-1.424737,1.243798,10.446606,-5.259496,-2.186018,-0.327307,-0.980549,0.778557
52599,0,10.159909,-2.714539,1.06992,0.340578,0.089837,0.564883,9.698809,5.110073,2.513067,0.720243,0.448649,2.680452,11.297316,-1.54658,-0.835091,0.248684,-0.733806,0.811169,4.316007,0.547993,-2.462417,-0.458151,-2.028548,2.014356,10.057999,-2.984271,-2.126019,0.293544,-0.807505,0.545661
52600,0,9.094953,-2.668488,1.133241,0.358316,0.075302,0.524142,8.741888,3.02197,2.188096,0.756181,0.223409,2.712157,9.858195,-0.317941,-0.472418,0.345044,-0.689173,0.831082,4.920391,0.298962,0.143942,-0.409067,-2.133583,2.65024,10.206911,-1.278224,-1.918605,0.36198,-0.725791,0.414967
52601,0,8.534368,-2.806088,1.186098,0.364496,0.081025,0.525973,8.68739,0.968658,2.079211,0.746332,0.030673,2.585666,10.53285,0.385692,0.174058,0.619022,-0.703596,0.834061,5.116127,-0.134028,1.337523,0.258798,-2.308924,3.225077,10.035115,-1.040884,-1.318875,0.423893,-0.661817,0.349734
52602,0,7.923519,-3.00316,1.411905,0.42,0.049668,0.534785,8.521885,1.165209,1.976514,0.809041,-0.002861,2.355707,9.871941,1.737667,-0.007885,0.830285,-0.623372,0.781189,6.827778,0.672812,1.971894,1.019687,-2.80082,3.474124,10.212005,-0.666671,-1.215228,0.752115,-0.61364,0.326161
52603,0,7.57936,-2.872231,1.348673,0.54932,-0.016823,0.520481,7.65637,1.503906,2.139484,0.975216,0.042575,2.191919,9.338332,1.874609,-0.231444,0.946216,-0.521746,0.738845,9.024071,3.203097,1.323541,1.39108,-3.095244,3.596293,9.90264,1.004679,-1.314303,0.843784,-0.573128,0.319523
52604,0,7.479783,-2.864108,1.279265,0.622906,-0.068436,0.484546,7.413211,0.910652,2.593083,1.077757,0.003891,2.058463,9.17812,1.980104,-0.125718,1.133449,-0.448504,0.728777,11.082966,5.53877,0.909439,0.790893,-2.93394,3.859682,10.1616,0.196243,-1.553629,0.787592,-0.572784,0.358662
52605,0,7.208683,-2.949296,0.734898,0.698667,-0.060425,0.396426,6.813224,0.564867,2.950942,0.984702,-0.116621,1.897531,9.091714,2.726963,0.127095,1.242974,-0.3621,0.717334,10.477964,4.983857,3.104023,0.193799,-2.559564,3.982663,9.124138,1.253875,-1.375226,0.775003,-0.5428,0.396886
